gene,w,component,w_abs
E130102H24Rik,0.0038807527,0,0.0038807527
Amy1,-0.0038649826,0,0.0038649826
Gpt,-0.003843411,0,0.003843411
Arid4b,0.0038066818,0,0.0038066818
Lgals3,0.0037957388,0,0.0037957388
Upp2,-0.0037915567,0,0.0037915567
Arhgap44,-0.003788194,0,0.003788194
1700029J07Rik,0.0037870312,0,0.0037870312
Ubiad1,-0.003775524,0,0.003775524
Hmgn2,-0.003751705,0,0.003751705
Abcc10,-0.0036781835,0,0.0036781835
Plpbp,-0.0036669418,0,0.0036669418
Gnptab,0.003658928,0,0.003658928
Raly,-0.0036370084,0,0.0036370084
Spin2c,-0.0036151325,0,0.0036151325
Erg,0.0036149123,0,0.0036149123
2900005J15Rik,0.0035989915,0,0.0035989915
Gm49032,-0.00358384,0,0.00358384
Cntd1,-0.0035649862,0,0.0035649862
Pdzd3,0.003560361,0,0.003560361
Rbm14,0.0035363648,0,0.0035363648
Prss35,0.003527116,0,0.003527116
Gba2,-0.0035236976,0,0.0035236976
Gjc1,-0.0035053303,0,0.0035053303
Gpr153,-0.003486248,0,0.003486248
Orai1,0.0034852428,0,0.0034852428
Tepp,-0.0034787082,0,0.0034787082
Cdk6,0.0034758567,0,0.0034758567
Igf2,0.0034559665,0,0.0034559665
Ifit1,-0.003426255,0,0.003426255
Fgd6,-0.0034063763,0,0.0034063763
Pkn3,-0.0033755957,0,0.0033755957
Dock6,0.003341609,0,0.003341609
Gm45604,-0.0032977432,0,0.0032977432
Myl9,0.0032933087,0,0.0032933087
Nanos1,0.0032749576,0,0.0032749576
Peli3,-0.003191561,0,0.003191561
Foxj1,-0.003183336,0,0.003183336
Mpp1,-0.0031782864,0,0.0031782864
Mybbp1a,0.003170911,0,0.003170911
Shisa2,-0.003168705,0,0.003168705
Cd3eap,-0.0031669703,0,0.0031669703
Gm13293,-0.0031595535,0,0.0031595535
Setd7,0.003125156,0,0.003125156
Gatad1,-0.0031151804,0,0.0031151804
2810429I04Rik,-0.0031054819,0,0.0031054819
Metap1d,-0.003100524,0,0.003100524
Rnpc3,0.003086861,0,0.003086861
Ankrd26,-0.0030607055,0,0.0030607055
Ddx56,-0.0030449731,0,0.0030449731
Srms,-0.003044354,0,0.003044354
Tmsb15b1,-0.0030372795,0,0.0030372795
Sapcd1,-0.003037155,0,0.003037155
Tinf2,-0.0030368515,0,0.0030368515
Selenon,-0.003032221,0,0.003032221
Usf1,0.0030252,0,0.0030252
Padi2,-0.0030225392,0,0.0030225392
Grifin,-0.0029962445,0,0.0029962445
AA386476,-0.0029938025,0,0.0029938025
Fgfr1op,-0.0029884025,0,0.0029884025
Dok4,0.0029882966,0,0.0029882966
Slc7a10,-0.0029641544,0,0.0029641544
Ppip5k1,-0.002953743,0,0.002953743
Zmat4,0.0029229235,0,0.0029229235
Mrvi1,-0.002921312,0,0.002921312
Hsd17b2,-0.002913062,0,0.002913062
Pxylp1,0.0029067642,0,0.0029067642
Etohd2,-0.0029049986,0,0.0029049986
Spdef,-0.0028881265,0,0.0028881265
Zfp979,-0.0028872774,0,0.0028872774
Vcpkmt,-0.0028685967,0,0.0028685967
Trnau1ap,-0.0028530848,0,0.0028530848
Zcchc7,0.0028490338,0,0.0028490338
AI593442,0.0028392042,0,0.0028392042
Nsmce1,0.0028366419,0,0.0028366419
Pms1,-0.002824902,0,0.002824902
Brpf3,0.0028229349,0,0.0028229349
Col4a3bp,-0.002814459,0,0.002814459
Fktn,0.0027910091,0,0.0027910091
Mcm4,-0.0027907314,0,0.0027907314
Gm12326,-0.0027667014,0,0.0027667014
Zmym1,0.0027586697,0,0.0027586697
Clint1,0.002748455,0,0.002748455
Fdx2,0.0027473187,0,0.0027473187
Cxcl12,0.0027062953,0,0.0027062953
Dazap1,0.0027009663,0,0.0027009663
Hs2st1,-0.0026941937,0,0.0026941937
Csad,0.002677686,0,0.002677686
6430584L05Rik,0.002667734,0,0.002667734
Hnrnpul1,0.0026601441,0,0.0026601441
Gm36608,-0.0026593942,0,0.0026593942
Stil,-0.002653575,0,0.002653575
Itpkb,-0.0026525245,0,0.0026525245
Grm8,-0.002650257,0,0.002650257
2610021A01Rik,-0.0026367034,0,0.0026367034
Gtf2a2,0.0026354974,0,0.0026354974
Limch1,0.0026345467,0,0.0026345467
1700027A07Rik,-0.0026322433,0,0.0026322433
Hoga1,-0.0026262132,0,0.0026262132
Klhl22,0.0026203229,0,0.0026203229
Acot11,-0.0026138641,0,0.0026138641
Prodh,0.00261287,0,0.00261287
Eya2,-0.0026048527,0,0.0026048527
Adamts1,0.002604473,0,0.002604473
Adamtsl5,-0.0026033265,0,0.0026033265
Clns1a,-0.002603183,0,0.002603183
4930522L14Rik,-0.0026024755,0,0.0026024755
Ap3m1,-0.0025767502,0,0.0025767502
Zfp105,-0.0025746415,0,0.0025746415
Fam220a,0.0025721155,0,0.0025721155
Rnf25,-0.0025551782,0,0.0025551782
Slc36a4,-0.002551398,0,0.002551398
Gpr137c,-0.0025495524,0,0.0025495524
Bod1l,0.0025458173,0,0.0025458173
Gm49864,-0.0025444813,0,0.0025444813
Sox3,0.0025360326,0,0.0025360326
Hba-a2,0.0025352335,0,0.0025352335
Calr4,0.0025183707,0,0.0025183707
Mfsd13b,0.0024879966,0,0.0024879966
Sh3glb1,-0.0024810717,0,0.0024810717
Ubtd2,0.0024574937,0,0.0024574937
Gm45250,-0.0024547193,0,0.0024547193
Gbe1,-0.0024364563,0,0.0024364563
Pkn2,0.0024309927,0,0.0024309927
Rab13,-0.0024278634,0,0.0024278634
Gm10134,-0.0024254466,0,0.0024254466
Ak8,-0.0023958036,0,0.0023958036
Tmem201,0.0023882363,0,0.0023882363
4930488L21Rik,-0.0023762847,0,0.0023762847
Gm33594,-0.002375065,0,0.002375065
Slc35g1,-0.002337112,0,0.002337112
Mettl7a1,-0.0023358087,0,0.0023358087
Slamf6,-0.002335562,0,0.002335562
Slco4a1,-0.0023252333,0,0.0023252333
Traf3,0.0023204943,0,0.0023204943
Vwa7,-0.002310734,0,0.002310734
Slc6a7,0.0023016855,0,0.0023016855
Nkx6-1,-0.0022993996,0,0.0022993996
Ifitm7,0.0022988778,0,0.0022988778
Gas1,0.0022799931,0,0.0022799931
Zfp52,-0.0022686557,0,0.0022686557
Upk1b,0.002268281,0,0.002268281
1700123M08Rik,0.002267369,0,0.002267369
Ctsk,-0.0022653656,0,0.0022653656
Gimap1,-0.0022603145,0,0.0022603145
Stac2,-0.0022371006,0,0.0022371006
Pigm,0.0022343001,0,0.0022343001
Kcnk1,0.0022160367,0,0.0022160367
Ddr1,-0.0022096375,0,0.0022096375
Trub2,0.0022002296,0,0.0022002296
Gm26588,0.0021999718,0,0.0021999718
Rundc1,-0.0021828397,0,0.0021828397
Asxl3,-0.002182496,0,0.002182496
Fnbp4,-0.0021813319,0,0.0021813319
Gab2,-0.0021747649,0,0.0021747649
Lncpint,0.0021668312,0,0.0021668312
Dhx16,-0.0021526408,0,0.0021526408
Limk2,-0.0021467486,0,0.0021467486
Clip4,-0.0021443784,0,0.0021443784
Rxrg,0.0021355548,0,0.0021355548
Foxf1,0.002127386,0,0.002127386
Zfp346,0.0021206674,0,0.0021206674
Dock8,-0.0021145719,0,0.0021145719
Ipo5,0.0021079371,0,0.0021079371
Mus81,0.0020670218,0,0.0020670218
Nit1,-0.0020597794,0,0.0020597794
Itpripl1,0.0020585174,0,0.0020585174
Cyb5d1,-0.002040499,0,0.002040499
Rttn,-0.002039516,0,0.002039516
Eml6,0.002031655,0,0.002031655
Gm26783,-0.0020244939,0,0.0020244939
Adam23,-0.0020137597,0,0.0020137597
Paf1,0.0020126475,0,0.0020126475
Nfkb2,0.0020038309,0,0.0020038309
Mafb,0.001997105,0,0.001997105
Plod1,-0.0019910717,0,0.0019910717
Hvcn1,0.001986233,0,0.001986233
Gars,-0.0019772109,0,0.0019772109
Panct2,0.0019735866,0,0.0019735866
Mmp15,-0.0019727254,0,0.0019727254
Fibp,-0.0019719445,0,0.0019719445
Zfp512b,0.0019661677,0,0.0019661677
Pcdhb17,0.0019649293,0,0.0019649293
Ppp6r2,0.001962998,0,0.001962998
4732491K20Rik,-0.0019547688,0,0.0019547688
Dus3l,-0.0019488347,0,0.0019488347
Alg11,-0.0019468433,0,0.0019468433
Hist2h2aa1,0.001944051,0,0.001944051
Atp6v1c2,0.0019429253,0,0.0019429253
Gbp6,0.0019365146,0,0.0019365146
Mroh3,0.0019344713,0,0.0019344713
Cpt2,-0.0019308395,0,0.0019308395
Pcdhb19,0.0019224636,0,0.0019224636
Eps8l1,0.0019209265,0,0.0019209265
Hs3st3b1,-0.0019155333,0,0.0019155333
Khk,-0.0019088682,0,0.0019088682
Ism1,-0.0019069256,0,0.0019069256
Kifc5b,-0.0018933273,0,0.0018933273
Adamtsl4,0.0018853799,0,0.0018853799
Swt1,0.0018851303,0,0.0018851303
Psg16,-0.0018832593,0,0.0018832593
9530026P05Rik,-0.0018817141,0,0.0018817141
Mipol1,-0.0018805997,0,0.0018805997
Gm9989,-0.0018804027,0,0.0018804027
Scaf4,0.001877251,0,0.001877251
Ypel2,-0.0018637785,0,0.0018637785
Kcnk4,-0.0018612879,0,0.0018612879
Nphp3,-0.0018610777,0,0.0018610777
Fam13a,-0.0018538953,0,0.0018538953
Gm2762,0.0018525956,0,0.0018525956
Gramd2,0.0018515643,0,0.0018515643
Gm49890,0.0018505563,0,0.0018505563
Prdm5,0.0018485452,0,0.0018485452
Vars2,0.0018439405,0,0.0018439405
Elmo1,-0.001838426,0,0.001838426
Gm42372,-0.0018310742,0,0.0018310742
Pcsk5,0.001829174,0,0.001829174
Stk36,-0.0018283164,0,0.0018283164
Prex1,-0.0018264913,0,0.0018264913
Nanos2,-0.0018248211,0,0.0018248211
Slc25a37,-0.0018172408,0,0.0018172408
Gpnmb,0.0018033828,0,0.0018033828
Ccdc130,0.001798116,0,0.001798116
H2-Q6,-0.0017936262,0,0.0017936262
Gm29695,-0.0017847569,0,0.0017847569
Pnpla6,-0.0017676956,0,0.0017676956
Frem2,-0.0017667148,0,0.0017667148
Dmrtc1a,0.0017641934,0,0.0017641934
Slc15a4,-0.0017595416,0,0.0017595416
Zfp382,-0.0017562496,0,0.0017562496
Cdc73,0.0017531989,0,0.0017531989
Zfp709,0.001752133,0,0.001752133
Mecom,0.0017355405,0,0.0017355405
Hnf1b,-0.0017321734,0,0.0017321734
E2f5,0.0017215027,0,0.0017215027
Zfp408,0.0017196432,0,0.0017196432
Sbno2,0.0017163588,0,0.0017163588
Igsf6,-0.0017137863,0,0.0017137863
Crhbp,0.0017129307,0,0.0017129307
Ccm2l,0.0017064166,0,0.0017064166
Emp3,-0.0017046671,0,0.0017046671
Apoe,0.0016898578,0,0.0016898578
Tango6,-0.0016885208,0,0.0016885208
Nt5e,-0.0016792425,0,0.0016792425
Pex2,-0.001678693,0,0.001678693
Fez2,-0.0016706315,0,0.0016706315
Fstl1,0.0016637448,0,0.0016637448
Noc2l,0.0016565844,0,0.0016565844
B3galt5,-0.001650507,0,0.001650507
Rgs16,0.0016366917,0,0.0016366917
Pnn,-0.0016310536,0,0.0016310536
Gm10406,-0.0016286838,0,0.0016286838
Pygl,-0.0016285115,0,0.0016285115
Greb1l,0.0016266427,0,0.0016266427
H2-Q4,-0.0016230243,0,0.0016230243
AA467197,-0.0016210689,0,0.0016210689
Ube2d1,-0.0016192697,0,0.0016192697
Nudt5,-0.0016173042,0,0.0016173042
Cst7,-0.0016136332,0,0.0016136332
Pdzd9,-0.0016113236,0,0.0016113236
Mcm9,-0.0016057035,0,0.0016057035
Foxb1,-0.0016026762,0,0.0016026762
Mrs2,-0.0015921702,0,0.0015921702
Ajap1,-0.0015858371,0,0.0015858371
Sfxn3,0.0015845114,0,0.0015845114
Ccdc115,0.0015807633,0,0.0015807633
Poglut2,0.0015783905,0,0.0015783905
Pdap1,0.0015779411,0,0.0015779411
Erap1,-0.0015760689,0,0.0015760689
Flna,0.0015755836,0,0.0015755836
Tmem168,0.001571155,0,0.001571155
Usp31,-0.0015706298,0,0.0015706298
Cmc4,-0.0015666987,0,0.0015666987
Dzip1,-0.0015650832,0,0.0015650832
Zfp189,0.0015575218,0,0.0015575218
Hspb2,0.001556243,0,0.001556243
Hotairm1,-0.0015531314,0,0.0015531314
Rnaseh1,-0.0015509983,0,0.0015509983
Pip4p2,-0.0015475198,0,0.0015475198
Fah,-0.0015474126,0,0.0015474126
C3,-0.0015460583,0,0.0015460583
Sema3b,-0.001544642,0,0.001544642
9330102E08Rik,0.0015389876,0,0.0015389876
4933408B17Rik,-0.0015194814,0,0.0015194814
H6pd,0.0015142034,0,0.0015142034
Pycr1,0.0015130659,0,0.0015130659
Efcab5,0.0014996672,0,0.0014996672
Rrnad1,0.0014956972,0,0.0014956972
Ptprd,-0.0014932381,0,0.0014932381
Gsap,0.0014853904,0,0.0014853904
Adarb1,-0.0014755329,0,0.0014755329
Zfp971,-0.0014728981,0,0.0014728981
Ogdhl,-0.0014505634,0,0.0014505634
Igflr1,-0.0014502781,0,0.0014502781
Col3a1,-0.0014433354,0,0.0014433354
Zcchc8,0.0014424594,0,0.0014424594
Bend7,-0.0014381515,0,0.0014381515
Ecm2,-0.0014372101,0,0.0014372101
Bach1,-0.0014319653,0,0.0014319653
Rftn2,0.0014281035,0,0.0014281035
Gdpgp1,0.0014271461,0,0.0014271461
Gna12,-0.0014239774,0,0.0014239774
1700047K16Rik,-0.001420603,0,0.001420603
Cryzl1,-0.0014195967,0,0.0014195967
Zfp994,-0.0014190992,0,0.0014190992
Trmt12,-0.0014125484,0,0.0014125484
Gm30382,-0.0014092193,0,0.0014092193
Abcc5,-0.0013999131,0,0.0013999131
Slc35b3,-0.0013876252,0,0.0013876252
Mutyh,0.0013858721,0,0.0013858721
Glt8d1,0.0013844073,0,0.0013844073
Wdr11,-0.0013806388,0,0.0013806388
Cep170,0.0013787324,0,0.0013787324
6030442K20Rik,-0.0013723801,0,0.0013723801
Kif2a,0.001369054,0,0.001369054
B230217O12Rik,-0.0013668581,0,0.0013668581
Gata2,-0.0013637472,0,0.0013637472
Ttr,-0.0013582201,0,0.0013582201
Hba-a1,0.0013559501,0,0.0013559501
Gm26843,0.0013497053,0,0.0013497053
Ppcdc,0.0013442746,0,0.0013442746
Gstm7,-0.0013359982,0,0.0013359982
Ikzf5,0.0013323092,0,0.0013323092
Tbc1d7,-0.0013319083,0,0.0013319083
Rarres2,-0.0013314572,0,0.0013314572
Nup107,-0.0013271786,0,0.0013271786
Ppm1d,0.0013247681,0,0.0013247681
Cep70,0.0013236664,0,0.0013236664
Airn,-0.001322561,0,0.001322561
Unc13c,-0.0013221143,0,0.0013221143
Ccrl2,-0.001318292,0,0.001318292
Fam91a1,-0.0013182329,0,0.0013182329
Gm20628,0.0013140942,0,0.0013140942
Ttc13,-0.0013087434,0,0.0013087434
Yipf2,0.0013043878,0,0.0013043878
Fzd5,-0.0013028133,0,0.0013028133
Sfmbt2,-0.0012956858,0,0.0012956858
Rflnb,-0.0012919448,0,0.0012919448
Tmem216,-0.0012840522,0,0.0012840522
Tnpo1,-0.0012836582,0,0.0012836582
Pogk,-0.0012804177,0,0.0012804177
Tfeb,-0.0012745159,0,0.0012745159
Usp12,0.0012706363,0,0.0012706363
Arpc1b,-0.0012705664,0,0.0012705664
Lmo2,-0.0012654453,0,0.0012654453
4930500L23Rik,-0.0012647327,0,0.0012647327
Cops8,-0.0012632078,0,0.0012632078
Usp30,-0.0012579538,0,0.0012579538
Fbxl22,-0.0012569523,0,0.0012569523
Slc6a20b,-0.0012424978,0,0.0012424978
Magt1,-0.001242337,0,0.001242337
Slc39a7,0.001242295,0,0.001242295
Pdgfc,-0.0012332144,0,0.0012332144
Limd1,-0.0012294768,0,0.0012294768
Gm34256,-0.0012238957,0,0.0012238957
Tsg101,-0.0012235915,0,0.0012235915
Casp8,-0.0012235309,0,0.0012235309
Pparg,-0.0012205007,0,0.0012205007
Rnf130,-0.0012182461,0,0.0012182461
Tesk2,-0.0012134484,0,0.0012134484
Ogfr,-0.001213116,0,0.001213116
Gm48283,0.0012083263,0,0.0012083263
Sim1,-0.0012068424,0,0.0012068424
Lyn,0.0011984413,0,0.0011984413
Zfp101,-0.0011966052,0,0.0011966052
Slc25a36,-0.0011960434,0,0.0011960434
Pitrm1,-0.0011914643,0,0.0011914643
Zscan20,0.0011899829,0,0.0011899829
Chrdl1,-0.0011891092,0,0.0011891092
Nlrc3,0.0011823721,0,0.0011823721
Dbr1,0.0011800948,0,0.0011800948
Spdl1,-0.0011790968,0,0.0011790968
Bcar1,0.0011780512,0,0.0011780512
Zfp395,-0.0011729001,0,0.0011729001
Dpys,0.0011612632,0,0.0011612632
Casp2,0.0011594825,0,0.0011594825
Card10,0.0011590618,0,0.0011590618
1110018N20Rik,0.0011561429,0,0.0011561429
Scrt2,0.0011549386,0,0.0011549386
Sin3a,0.0011535556,0,0.0011535556
Cenpk,0.0011526621,0,0.0011526621
Lta4h,-0.0011504004,0,0.0011504004
Pknox1,-0.0011455152,0,0.0011455152
Ifit2,-0.0011453924,0,0.0011453924
Tjp1,0.0011451102,0,0.0011451102
Angptl4,0.0011423078,0,0.0011423078
Ubr1,0.0011388654,0,0.0011388654
Epb41l5,-0.0011388565,0,0.0011388565
Ccdc138,0.001132563,0,0.001132563
Cnn3,-0.0011323917,0,0.0011323917
C030037D09Rik,-0.0011302336,0,0.0011302336
Mppe1,-0.0011292307,0,0.0011292307
Cd53,0.0011255635,0,0.0011255635
1810020O05Rik,-0.0011229066,0,0.0011229066
Gm19967,0.0011220453,0,0.0011220453
Barhl2,-0.0011186189,0,0.0011186189
Fcnaos,-0.0011168551,0,0.0011168551
Itm2a,0.0011154795,0,0.0011154795
Pnlip,0.0011131135,0,0.0011131135
Ankrd34c,-0.0011096892,0,0.0011096892
Timp1,-0.0011066752,0,0.0011066752
C4b,0.0011038734,0,0.0011038734
Mageh1,0.0011023293,0,0.0011023293
Tm9sf2,0.0011003453,0,0.0011003453
Mindy4b-ps,-0.0011002162,0,0.0011002162
Klhl9,-0.0010984628,0,0.0010984628
Usp37,0.00109522,0,0.00109522
Tube1,-0.0010896615,0,0.0010896615
Mindy2,-0.0010884316,0,0.0010884316
Clec14a,-0.0010861553,0,0.0010861553
Stk3,-0.0010846063,0,0.0010846063
Zfp976,-0.001084451,0,0.001084451
Ankrd23,-0.0010808257,0,0.0010808257
Sox5,0.0010790941,0,0.0010790941
Dnaic1,0.0010755474,0,0.0010755474
Mapk1ip1,0.0010723186,0,0.0010723186
Dusp12,-0.0010682706,0,0.0010682706
Cd46,-0.0010664392,0,0.0010664392
Rbm26,0.0010655901,0,0.0010655901
Pnma3,-0.0010655515,0,0.0010655515
Thbs4,0.0010623438,0,0.0010623438
Tpmt,0.0010599599,0,0.0010599599
Arhgap30,-0.0010585972,0,0.0010585972
Nhej1,0.0010571163,0,0.0010571163
Gm20751,-0.0010542058,0,0.0010542058
Gzf1,0.0010539402,0,0.0010539402
Pde7b,-0.0010526062,0,0.0010526062
Gm50209,-0.0010475034,0,0.0010475034
B3gnt2,-0.0010465436,0,0.0010465436
Trmu,-0.0010458174,0,0.0010458174
Dnajc18,-0.0010423802,0,0.0010423802
Rasl12,0.0010399705,0,0.0010399705
Macrod1,-0.0010365546,0,0.0010365546
R74862,0.0010262041,0,0.0010262041
Usp32,-0.0010260418,0,0.0010260418
Tm9sf4,0.0010222502,0,0.0010222502
Ms4a7,-0.0010213963,0,0.0010213963
Gm41396,-0.0010188622,0,0.0010188622
Arrdc1,-0.0010136293,0,0.0010136293
Fstl4,0.0010120835,0,0.0010120835
Themis2,-0.0010118983,0,0.0010118983
Gga3,0.0010117244,0,0.0010117244
Ly86,-0.001009007,0,0.001009007
Tmem19,0.0010044592,0,0.0010044592
C730034F03Rik,0.0010040675,0,0.0010040675
Vsx2,-0.0010027367,0,0.0010027367
Dusp19,0.0010017464,0,0.0010017464
Abtb2,-0.0010003864,0,0.0010003864
Radil,-0.000999285,0,0.000999285
Znhit6,-0.0009939994,0,0.0009939994
Kdm6b,-0.0009906212,0,0.0009906212
Rasip1,0.0009904639,0,0.0009904639
Fut9,-0.0009899557,0,0.0009899557
Mcm2,-0.00098732,0,0.00098732
Mirt1,0.0009854699,0,0.0009854699
Tmem232,-0.0009830336,0,0.0009830336
H2-DMb1,0.0009827433,0,0.0009827433
A330008L17Rik,-0.00097626046,0,0.00097626046
Gpr17,-0.0009759171,0,0.0009759171
Col12a1,0.00097404723,0,0.00097404723
Col11a2,0.0009737,0,0.0009737
Yes1,-0.00097365567,0,0.00097365567
Pgbd1,-0.0009731341,0,0.0009731341
Cdsn,0.0009702238,0,0.0009702238
Mob4,0.00096717436,0,0.00096717436
Gm5148,-0.0009644204,0,0.0009644204
Galnt15,0.0009601527,0,0.0009601527
Amer2,0.0009564481,0,0.0009564481
Gm14308,-0.0009564147,0,0.0009564147
Glb1l,0.0009535672,0,0.0009535672
Rad54l,0.00095355185,0,0.00095355185
Snx20,0.0009517073,0,0.0009517073
Apc,0.00095169403,0,0.00095169403
Dnd1,0.00094746635,0,0.00094746635
Cyp3a13,-0.00094742654,0,0.00094742654
Tmem191c,-0.0009464472,0,0.0009464472
Tbc1d8,-0.0009461781,0,0.0009461781
Cdhr4,0.00094560185,0,0.00094560185
1500012K07Rik,0.0009455764,0,0.0009455764
Ptprm,-0.0009454831,0,0.0009454831
Foxc1,-0.0009430598,0,0.0009430598
Kif13a,-0.00094171695,0,0.00094171695
Sncaip,0.0009400669,0,0.0009400669
Fryl,0.00093437324,0,0.00093437324
Arid5a,0.00093408907,0,0.00093408907
Kctd12b,-0.0009332512,0,0.0009332512
Sfr1,0.0009303981,0,0.0009303981
Rpp40,-0.0009299015,0,0.0009299015
Myo19,-0.00092985807,0,0.00092985807
Paqr5,0.0009279772,0,0.0009279772
Nanos3,-0.00092757965,0,0.00092757965
Mkrn2,-0.00092690473,0,0.00092690473
Ythdc1,-0.00092669186,0,0.00092669186
Zfp41,-0.00092578307,0,0.00092578307
Eef1aknmt,-0.0009257817,0,0.0009257817
Prom1,0.0009197891,0,0.0009197891
4930593C16Rik,-0.00091569393,0,0.00091569393
Pou2f2,0.00091055746,0,0.00091055746
Ick,-0.0009086465,0,0.0009086465
Rif1,-0.00090340164,0,0.00090340164
Tbccd1,-0.0008975359,0,0.0008975359
Efl1,-0.0008954186,0,0.0008954186
Nmrk1,-0.00089212664,0,0.00089212664
Ddhd2,-0.00088986714,0,0.00088986714
Gm9856,-0.0008841194,0,0.0008841194
Plp2,0.00088174903,0,0.00088174903
Mrpl32,-0.0008763405,0,0.0008763405
Wif1,0.00087539235,0,0.00087539235
Mms19,0.0008736197,0,0.0008736197
Lamc3,0.0008731559,0,0.0008731559
Cpne3,0.0008721802,0,0.0008721802
Ypel4,-0.00086957833,0,0.00086957833
Rsad2,0.00086906104,0,0.00086906104
Taf7,-0.0008678465,0,0.0008678465
Myoc,0.00086444075,0,0.00086444075
Sirt1,0.00086159375,0,0.00086159375
Arpin,-0.0008599745,0,0.0008599745
9530052E02Rik,0.0008546998,0,0.0008546998
Parp10,-0.0008533321,0,0.0008533321
Gm14703,-0.0008521768,0,0.0008521768
Yipf6,-0.00085020857,0,0.00085020857
Mettl1,-0.00084935577,0,0.00084935577
Drc3,0.0008449386,0,0.0008449386
Pcx,-0.0008381743,0,0.0008381743
Rexo1,0.00083572126,0,0.00083572126
Dnah7b,-0.0008353226,0,0.0008353226
Gdpd2,-0.000834469,0,0.000834469
Zfp3,0.0008342661,0,0.0008342661
Samd15,-0.0008314869,0,0.0008314869
Aifm1,-0.00083138875,0,0.00083138875
Gm36839,-0.0008273857,0,0.0008273857
Tmem184c,-0.0008266872,0,0.0008266872
Tcea2,-0.00082639116,0,0.00082639116
Poli,0.0008262486,0,0.0008262486
Rerg,0.00082545576,0,0.00082545576
Gm15201,0.0008251753,0,0.0008251753
Eif3g,-0.00082379894,0,0.00082379894
Hmga1b,-0.0008236514,0,0.0008236514
Myl4,0.00082285126,0,0.00082285126
Lamc1,-0.00082060846,0,0.00082060846
Mtor,-0.00081296725,0,0.00081296725
Erbin,0.0008118958,0,0.0008118958
Gm15952,-0.0008104575,0,0.0008104575
Casq2,0.0008103944,0,0.0008103944
Dcps,-0.0008077432,0,0.0008077432
Cc2d1a,0.0008071568,0,0.0008071568
Cemip2,-0.00079895585,0,0.00079895585
Dot1l,0.0007968785,0,0.0007968785
Bnip1,0.00079498626,0,0.00079498626
Zfp112,0.00079298305,0,0.00079298305
Adam10,-0.00079292804,0,0.00079292804
Tmem67,-0.000792077,0,0.000792077
Lag3,-0.00078644406,0,0.00078644406
Stk32b,0.0007832423,0,0.0007832423
Magix,-0.00076831377,0,0.00076831377
Chek2,0.00076577556,0,0.00076577556
Fdxr,0.00076561177,0,0.00076561177
Lyar,-0.00076514547,0,0.00076514547
Traf7,-0.0007636714,0,0.0007636714
Wnt5b,-0.0007626545,0,0.0007626545
Pex10,-0.0007615746,0,0.0007615746
Gins1,0.00076014444,0,0.00076014444
P3h3,0.0007586735,0,0.0007586735
Man2c1,0.0007583192,0,0.0007583192
Zfp157,-0.0007560983,0,0.0007560983
Nat8,-0.00075519126,0,0.00075519126
P3h1,0.00075279904,0,0.00075279904
Kdsr,-0.0007516036,0,0.0007516036
Gpsm1,-0.0007469173,0,0.0007469173
Stc2,-0.00074666145,0,0.00074666145
Tmc6,-0.0007466604,0,0.0007466604
Rbm22,0.0007446517,0,0.0007446517
Cd3g,-0.0007426137,0,0.0007426137
Rassf7,-0.00073928933,0,0.00073928933
Tgm1,0.0007391548,0,0.0007391548
Slc9b2,0.0007391512,0,0.0007391512
Trpv4,-0.00073808443,0,0.00073808443
Tbc1d2,-0.0007371662,0,0.0007371662
Asph,0.00073693,0,0.00073693
Prmt3,-0.000735439,0,0.000735439
Necap2,-0.00073538686,0,0.00073538686
Cog6,0.00073373533,0,0.00073373533
Ing3,0.0007331825,0,0.0007331825
Col22a1,-0.00072980847,0,0.00072980847
S100a7a,0.00072904985,0,0.00072904985
Nnt,0.00072872505,0,0.00072872505
Sgsm1,-0.0007248023,0,0.0007248023
Ankfy1,-0.0007232022,0,0.0007232022
A530058N18Rik,-0.0007201612,0,0.0007201612
Gm5820,-0.0007200093,0,0.0007200093
Rnd3,0.00071960164,0,0.00071960164
2610044O15Rik8,-0.0007184428,0,0.0007184428
Smtn,0.00071756897,0,0.00071756897
Pdf,-0.00071470585,0,0.00071470585
B3gnt4,-0.0007144413,0,0.0007144413
Sptssb,-0.0007141564,0,0.0007141564
Insm1,0.00071404,0,0.00071404
0610030E20Rik,0.00071296614,0,0.00071296614
Gm14004,0.0007127247,0,0.0007127247
Upk3bl,0.0007126633,0,0.0007126633
Tnfaip2,0.00071256177,0,0.00071256177
Man2a2,0.0007111267,0,0.0007111267
Rpl9-ps6,-0.00071097194,0,0.00071097194
Sult2b1,0.00070738146,0,0.00070738146
Cep152,-0.0007065566,0,0.0007065566
Tmem14a,-0.00070381374,0,0.00070381374
A330033J07Rik,-0.00070335326,0,0.00070335326
Pltp,0.00070303306,0,0.00070303306
Nme4,0.0007025383,0,0.0007025383
Vamp8,0.0007010215,0,0.0007010215
A730020M07Rik,-0.0007000462,0,0.0007000462
Lcp1,0.00069930963,0,0.00069930963
Zfp811,-0.00069318694,0,0.00069318694
Rbm28,-0.0006929346,0,0.0006929346
Itpripl2,0.0006925473,0,0.0006925473
Slc9a5,-0.0006908741,0,0.0006908741
Rfx5,0.0006890812,0,0.0006890812
Gm49797,-0.0006862119,0,0.0006862119
1700016K19Rik,0.00068567035,0,0.00068567035
Arhgap25,0.0006856031,0,0.0006856031
Zfp579,0.0006844089,0,0.0006844089
